row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Orbi_P_E2_EXBLANKA.mzML Peak area,Orbi_P_E2_EXBLANKB.mzML Peak area,Orbi_P_E2_EXBLANKC.mzML Peak area,Orbi_P_E2_WS03A.mzML Peak area,Orbi_P_E2_WS03B.mzML Peak area,Orbi_P_E2_WS03C.mzML Peak area,Orbi_P_E2_Wasteblank4.mzML Peak area,Orbi_P_E2_Wasteblank5.mzML Peak area,Orbi_P_E2_Wasteblank6.mzML Peak area,
5218,193.04987257057965,2.3537958,,,,142,778,[M+H-H2O]+,,2,5219;5218,210.05325,0,0,0,818.456,830.616,297.60892,0,0,0,
5182,232.19136826037706,2.3617234,,,,142,,,,,,,44.71583,31.72311,29.332218,8473.616,8417.011,7232.9814,30.614212,40.801743,22.02838,
5194,275.14730791892316,2.3641922,,,,142,773,[M+Na]+,,2,5194;5113,252.15804,27304.936,29356.85,27836.045,32827.668,32870.53,33894.633,29399.254,27756.318,27842.29,
5170,863.1576836610377,2.3645055,,,,142,776,[M+Na]+,,2,5169;5170,840.16675,0,0,27.286219,349.52216,156.07336,271.52362,0,0,0,
5213,567.2276562669164,2.365384,,,,142,779,[M+Na]+,,3,5263;5159;5213,544.23857,0,0,0,1229.9727,945.9401,852.2748,0,0,0,
5248,141.09144223724527,2.3741174,,,,142,,,,,,,71239.93,3938.4182,5638.6875,2513.6514,1441.6768,2862.3176,1294.6089,3189.5515,723.12244,
5262,244.15563302040215,2.374925,,,,142,783,[M+H-H2O]+,,3,5271;5270;5262,261.15886,26638.516,2887.5981,5739.49,3253.7466,3413.845,3374.3093,2413.3672,1985.6339,2694.976,
5207,422.23924450125423,2.3763194,,,,122,780,[M+NH4]+,,2,5208;5207,404.20591,0,0,0,2796.681,2004.141,1791.0039,0,0,0,
5208,427.19561550411134,2.3766785,,,,122,780,[M+Na]+,,2,5208;5207,404.20591,0,0,0,1363.2616,1724.7245,1497.5327,0,0,0,
5219,233.04256274764415,2.3787825,,,,142,778,[M+Na]+,,2,5219;5218,210.05325,0,0,0,1002.35095,762.5611,131.94408,0,0,0,
5224,420.1872264694987,2.3868284,,,,142,,,,,,,0,0,0,10450.728,10655.568,10631.377,0,0,0,
5215,198.1122548656764,2.3879688,,,,142,781,[M+Na]+,,2,5215;5235,175.1222,57333.54,1727.4487,2091.8208,105.796814,76.5262,74.93373,30.670244,34.388462,52.64504,
5228,374.14532529838,2.3889198,,,,142,,,,,,,0,0,0,14617.389,14391.459,13166.22,0,0,0,
5270,284.14866534367985,2.3922918,,,,142,783,[M+Na]+,,4,5271;5270;5290;5262,261.15886,5602.358,101.82289,268.169,30.782291,0,39.320366,0,22.916023,28.990402,
5238,196.07181378746,2.3949528,,,,142,787,[M+K]+,,3,5235;5275;5238,157.11063,55779.21,1947.3488,1818.4155,36.398727,147.76215,29.669392,0,0,0,
5236,436.1823262544156,2.3952248,,,,142,782,[M+NH4]+,,3,5244;5236;5237,418.14867,0,0,0,11173.311,11076.89,10306.313,0,0,0,
5237,457.1113714786429,2.3952248,,,,142,782,[M+K]+,,3,5236;5244;5237,418.14867,0,0,0,1548.1617,1518.1558,1415.1995,0,0,0,
5244,441.13851625076103,2.3973272,,,,142,782,[M+Na]+,,3,5236;5244;5237,418.14867,0,0,0,4954.6606,4665.6606,4149.8584,0,0,0,
5286,177.0914970105481,2.3989491,,,,142,785,[M+H-H2O]+,,2,5265;5286,194.09473,2061.1235,250.06468,58.62711,223.16493,135.68512,102.73479,57.43921,216.6854,42.291557,
5252,809.2126179846751,2.3994026,,,,142,789,[M+Na]+,,2,5252;5254,786.22347,0,0,0,332.07172,467.7315,477.15762,0,0,0,
5265,212.12850290274937,2.4002657,,,,142,786,[M+H-H2O]+,,3,5265;5269;5268,229.13223,3826.2126,85.1123,117.248184,75.55272,53.174667,46.583714,68.31032,36.162,44.229347,
5235,158.11807184795236,2.40245,,,,142,787,[M+H]+,,3,5235;5275;5238,157.11063,397631.88,16116.581,17996.924,492.85123,628.15674,589.1224,438.47122,272.65585,513.815,
5273,154.05053764465225,2.403589,,,,142,788,[M+H]+,,2,5276;5273,153.04313,104.64865,39.86287,57.205643,1435.3882,1208.4646,1130.1997,48.04612,41.673805,38.51377,
5263,562.2725287655663,2.4057145,,,,142,779,[M+NH4]+,,2,5263;5213,544.23857,0,0,0,13591.1455,13832.079,12610.578,0,0,0,
5269,268.09508976386746,2.405797,,,,142,786,[M+K]+,,3,5265;5269;5268,229.13223,963.1802,0,0,0,0,0,0,0,0,
5271,300.12173712008456,2.405797,,,,142,783,[M+K]+,,3,5271;5270;5262,261.15886,748.4236,0,0,0,0,0,0,0,0,
5268,252.12219899402092,2.406994,,,,142,786,[M+Na]+,,3,5265;5269;5268,229.13223,3178.9526,74.305855,26.711647,48.354008,161.16302,108.29183,0,0,0,
5274,504.21950895171625,2.4078095,,,,142,790,[M+NH4]+,,3,5280;5279;5274,486.18596,0,0,0,2505.2205,2630.6602,2279.5505,0,0,0,
5279,487.19316660760734,2.4099255,,,,142,790,[M+H]+,,3,5280;5279;5274,486.18596,0,0,0,3106.5427,3259.1433,2848.1487,0,0,0,
5280,509.1755146159717,2.4099255,,,,142,790,[M+Na]+,,3,5280;5279;5274,486.18596,0,0,0,981.0797,930.3377,797.3112,0,0,0,
5364,218.139361784223,2.410891,,,,142,797,[M+H]+,,4,5351;5358;5364;5365,217.13265,102576.18,25207.127,25206.885,1592.3129,2673.778,2241.4895,1551.6858,4677.695,5163.027,
5277,238.10654606597845,2.411007,,,,142,793,[M+Na]+,,2,5313;5277,215.11679,6246.709,175.02246,333.60617,42.763836,49.496,36.136246,0,20.613176,33.02829,
5289,260.0879045695069,2.4119303,,,,142,793,[M-H+2Na]+,,2,5313;5289,215.11679,745.3816,0,0,0,0,0,0,0,0,
5276,176.0322100683683,2.4120138,,,,142,788,[M+Na]+,,2,5276;5273,153.04313,0,0,0,339.1464,113.47635,250.81566,0,0,0,
5290,262.16576570440037,2.4120224,,,,142,783,[M+H]+,,2,5270;5290,261.15886,1230.7017,370.62875,222.51285,125.566696,384.9997,79.61783,139.69543,248.94855,115.69302,
5293,302.1242790630999,2.4141743,,,,142,792,[M+H]+,,4,5296;5293;5294;5295,301.11674,0,0,0,2157.5408,2282.5205,2085.696,0,0,0,
5295,324.1059742364643,2.4141743,,,,142,792,[M+Na]+,,4,5296;5293;5294;5295,301.11674,0,0,0,3185.4346,3321.9885,2765.0632,0,0,0,
5296,340.0800302904515,2.4141743,,,,142,792,[M+K]+,,4,5296;5293;5294;5295,301.11674,0,0,0,973.18427,851.5724,827.1668,0,0,0,
5254,787.230824101034,2.4181805,,,,142,789,[M+H]+,,2,5252;5254,786.22347,0,0,0,3135.8499,3208.522,2986.1152,26.174679,0,0,
5275,180.10166294272145,2.420698,,,,142,787,[M+Na]+,,3,5235;5275;5238,157.11063,199672.31,6600.2524,7201.101,3622.9607,3680.7556,3579.4187,76.50487,47.28183,103.05202,
5312,430.2296418947758,2.4243584,,,,142,794,[M+NH4]+,,2,5316;5312,412.19567,0,0,0,4486.885,4555.4067,2918.9104,0,0,0,
5328,279.134894618737,2.4249651,,,,142,795,[M+H]+,,2,5328;5327,278.12742,0,0,0,1408.6859,1267.7246,1220.8407,24.4184,0,0,
5316,435.1847344364337,2.4249985,,,,142,794,[M+Na]+,,2,5316;5312,412.19567,0,0,0,491.65067,430.4511,461.28925,0,0,0,
5294,319.15014992399165,2.4263086,,,,142,792,[M+NH4]+,,4,5296;5293;5294;5295,301.11674,0,0,0,1772.0316,1859.3032,1641.6577,0,0,26.954472,
5317,330.204644925457,2.4293118,,,,142,,,,,,,12366.56,12046.381,11626.703,13158.7705,13405.662,13263.637,11577.212,12132.088,12766.029,
5321,360.12939616577495,2.4340222,,,,142,796,[M+NH4]+,,2,5324;5321,342.09568,0,0,0,2587.327,2635.325,2461.539,0,0,0,
5324,365.0850111127051,2.4340222,,,,142,796,[M+Na]+,,2,5324;5321,342.09568,0,0,0,424.18823,594.6466,467.11285,0,0,0,
5387,243.12271045871637,2.4355085,,,,139,806,[M+H]+,,2,5400;5387,242.11583,1180.2267,179.36427,82.10559,250.14941,252.76996,322.93463,373.56915,148.26807,111.43179,
5372,195.06484934235704,2.4417114,,,,142,,,,,,,129.38084,93.86163,210.63368,12835.217,15216.373,16531.54,279.99286,127.947174,85.91333,
5361,577.1910668206373,2.4419186,,,,142,800,[M+Na]+,,2,5368;5361,554.20183,0,0,19.241909,2531.934,2637.7607,2379.885,0,0,0,
5370,177.05507393487,2.4422472,,,,142,798,[M+H]+,,2,5371;5370,176.04772,29.278465,51.110126,25.25739,20551.164,22737.283,22593.924,22.581448,32.55628,41.4691,
5327,301.11644601303504,2.4430299,,,,142,795,[M+Na]+,,2,5328;5327,278.12742,0,0,0,712.37714,641.4955,720.4666,0,0,0,
5313,216.1235697952506,2.4445274,,,,142,793,[M+H]+,,3,5313;5289;5277,215.11679,29807.932,2798.6296,2697.3203,5064.6733,5360.9473,4431.8174,1105.5234,791.57623,992.47156,
5371,194.08147080237276,2.4477482,,,,142,798,[M+NH4]+,,2,5371;5370,176.04772,0,24.84637,0,962.3195,984.9743,863.36224,0,0,0,
5348,370.1142943466605,2.449343,,,,142,801,[M-H+2Na]+,,2,5333;5348,325.14214,0,0,0,3946.0017,4005.1477,3486.7422,0,0,0,
5240,345.1329723341504,2.4523997,,,,142,804,[M+K]+,,2,5366;5240,306.1691,0,26.048574,0,1170.0326,1310.3356,1015.48926,0,0,0,
5365,240.12243589537437,2.4538255,,,,142,797,[M+Na]+,,3,5351;5364;5365,217.13265,33129.32,1979.635,2140.3472,66.6759,47.28939,55.92762,26.721033,26.235111,70.82344,
5355,149.11771828086063,2.4542568,,,,142,811,[M+H]+,,2,5355;5354,148.11051,9798.064,10544.758,4025.5508,990.50494,835.8655,1079.6693,2695.537,3101.5122,3277.479,
5351,256.09524927631225,2.4548054,,,,142,797,[M+K]+,,4,5351;5358;5364;5365,217.13265,6923.3794,42.79117,58.761147,0,0,0,0,0,0,
5403,284.12677893703744,2.4549205,,,,139,802,[M+K]+,,2,5403;5417,245.16406,7608.021,94.55762,69.34366,0,0,0,0,0,0,
5417,268.1537190790218,2.4568315,,,,139,802,[M+Na]+,,2,5403;5417,245.16406,17760.127,893.96326,1738.7153,27.562946,0,0,0,0,37.536892,
5358,262.104378552446,2.458574,,,,142,797,[M-H+2Na]+,,3,5351;5364;5358,217.13265,1199.581,28.461065,28.749866,0,0,0,0,0,0,
5333,343.17496791779763,2.458759,,,,142,801,[M+NH4]+,,2,5333;5348,325.14214,32.339104,0,28.507702,2180.1028,2485.2156,2077.8462,0,0,0,
5368,572.2356277513298,2.459607,,,,142,800,[M+NH4]+,,2,5368;5361,554.20183,0,0,0,12374.113,11622.665,10157.069,0,0,0,
5375,379.10053430548425,2.4601333,,,,142,808,[M+Na]+,,3,5376;5374;5375,356.11155,0,0,0,42567.508,52531.06,47601.492,0,0,0,
5376,395.0746197208735,2.4601333,,,,142,808,[M+K]+,,3,5376;5374;5375,356.11155,0,0,0,12664.264,13147.292,14103.668,0,0,0,
5377,420.18713679015974,2.4601333,,,,142,805,[M+NH4]+,,2,5369;5377,402.15307,0,0,0,11221.479,10778.967,9910.629,0,0,0,
5369,441.11597725063876,2.4601333,,,,142,805,[M+K]+,,2,5377;5369,402.15307,0,0,0,962.2502,862.3605,748.9769,0,0,0,
5341,309.0744808078697,2.4608378,,,,142,809,[M+K]+,,3,5356;5341;5346,270.11122,0,25.803757,27.21904,1110.8765,1035.878,925.807,20.758307,0,22.907166,
5366,329.15760043647015,2.462116,,,,142,804,[M+Na]+,,2,5366;5240,306.1691,0,0,0,930.15204,944.5599,575.9718,0,0,0,
5381,359.1701929871031,2.4621594,,,,142,810,[M+H]+,,3,5363;5382;5381,358.16306,0,0,0,2601.2449,2938.8918,2663.7463,0,0,0,
5382,397.1262963915053,2.4621735,,,,142,810,[M+K]+,,4,5363;5391;5382;5381,358.16306,0,0,0,396.83554,543.3496,496.65308,0,0,0,
5384,596.2566903428541,2.4621735,,,,142,807,[M+NH4]+,,2,5397;5384,578.22256,0,0,0,6276.6304,7153.018,4771.0728,0,0,0,
5421,186.14942149790087,2.4625416,,,,142,,,,,,,447.29858,34.91118,35.854614,101507.664,101520.836,94898.86,26.630478,30.572523,22.488846,
5330,357.1322622611978,2.4625595,,,,142,812,[M+K]+,,2,5330;5329,318.16909,27.649185,0,0,945.8312,881.8073,722.8911,21.678917,0,0,
5420,168.13886073518003,2.4626362,,,,142,,,,,,,165.61972,21.988762,0,13689.11,13491.275,12956.939,18.754913,27.73443,38.899067,
5346,293.10037463076156,2.463641,,,,142,809,[M+Na]+,,3,5356;5341;5346,270.11122,32.177704,31.0115,25.125908,920.8364,1146.6462,1013.1134,20.65213,29.17578,54.720116,
5363,381.1519600536606,2.4641998,,,,142,810,[M+Na]+,,3,5363;5382;5381,358.16306,0,0,0,520.5711,534.71094,309.8491,0,0,0,
5397,601.2114747726431,2.4641998,,,,142,807,[M+Na]+,,2,5384;5397,578.22256,0,0,0,428.5525,277.97144,407.03336,0,0,0,
5356,288.1450087289494,2.4679983,,,,142,809,[M+NH4]+,,3,5356;5341;5346,270.11122,91.12707,37.918175,35.831955,1076.5452,940.42914,1061.8005,39.29467,121.09211,44.562607,
5402,282.13199216870265,2.4682972,,,,139,813,[M+Na]+,,2,5402;5400,259.14277,2316.868,0,0,0,0,0,0,0,0,
5374,374.1456821421214,2.4717152,,,,142,808,[M+NH4]+,,3,5376;5374;5375,356.11155,0,0,0,2503.6514,3090.0703,3270.3313,0,27.697342,0,
5391,376.1972722083149,2.4723203,,,,142,810,[M+NH4]+,,2,5391;5382,358.16306,0,0,0,320.45795,247.82593,152.20544,0,0,0,
5329,341.1582866710957,2.4749908,,,,142,812,[M+Na]+,,2,5330;5329,318.16909,33.040936,29.36779,72.93919,3014.7803,2977.1152,2637.1995,33.878075,29.060083,24.47201,
5378,553.1957826344137,2.4758472,,,,142,815,[M+H]+,,2,5378;5459,552.18743,0,0,0,2892.9714,441.62674,1930.8107,0,0,0,
5354,166.14440954618658,2.476847,,,,142,811,[M+NH4]+,,2,5355;5354,148.11051,1091.9977,608.8086,27.689907,0,0,20.550266,24.069653,22.092064,23.012321,
5415,429.2105847007351,2.4784312,,,,142,817,[M+Na]+,,2,5418;5415,406.2212,0,0,0,1772.4497,1855.7756,762.3934,0,0,0,
5427,388.25510806933016,2.4815407,,,,142,,,,,,,92372.92,86879.77,81843.625,90811.33,85178.82,87948.98,81619.12,80038.445,81062.945,
5433,409.11113750952865,2.4845417,,,,142,814,[M+Na]+,,2,5433;5434,386.12196,0,0,0,6525.777,7160.121,7615.2373,0,0,0,
5434,425.0851578159439,2.4845417,,,,142,814,[M+K]+,,2,5433;5434,386.12196,0,0,0,1238.5292,1237.3376,1614.0586,0,0,0,
5400,260.150044725569,2.4869561,,,,139,806,[M+NH4]+,,2,5400;5387,242.11583,16089.22,434.42383,680.0721,475.97037,512.4319,186.31746,62.807217,251.54666,89.27554,
5439,391.1002349209114,2.4886374,,,,142,816,[M+Na]+,,2,5446;5439,368.11093,0,0,0,627.67834,606.4388,388.09732,0,0,0,
5453,216.16005217364423,2.4902,,,,130,821,[M+H-H2O]+,,3,5437;5453;5455,233.16412,3752.4468,404.17432,584.31335,277.94208,268.68304,353.99973,216.84561,264.66357,344.92667,
5446,369.1181169289543,2.4906714,,,,142,819,[M+H-H2O]+,,2,5461;5446,386.12179,0,0,0,1449.9965,1317.7433,1278.8145,0,0,0,
5457,399.1632735123332,2.4947722,,,,142,820,[M+Na]+,,2,5458;5457,376.17416,0,0,0,605.7545,747.50854,619.56067,0,0,0,
5458,394.2080793241843,2.4947805,,,,142,820,[M+NH4]+,,2,5458;5457,376.17416,0,0,0,1689.7269,1783.7532,1562.3779,0,0,0,
5459,575.1755706870462,2.4947722,,,,142,815,[M+Na]+,,2,5378;5459,552.18743,0,0,0,6978.7485,6741.1064,6495.327,0,0,0,
5461,404.15600318653406,2.4947994,,,,142,819,[M+NH4]+,,2,5461;5446,386.12179,0,0,0,2211.1868,2142.1685,1957.6624,0,0,0,
5463,462.1977045297802,2.4968975,,,,142,822,[M+NH4]+,,2,5466;5463,444.16401,0,0,0,1372.6564,1045.2682,1061.263,0,0,0,
5437,272.12705563363056,2.4970722,,,,130,821,[M+K]+,,3,5437;5453;5455,233.16412,3710.3884,43.732124,60.10873,0,0,0,0,0,0,
5464,402.23453806897317,2.4975297,,,,142,,,,,,,16077.995,13327.888,13689.191,15740.23,13856.617,14836.791,14028.711,13668.441,14033.34,
5466,467.15334797547,2.498923,,,,142,822,[M+Na]+,,2,5466;5463,444.16401,0,0,0,3119.525,3440.8083,2646.678,0,0,0,
5455,256.1543455827151,2.49972,,,,130,821,[M+Na]+,,3,5437;5453;5455,233.16412,11846.4795,294.1051,515.3226,96.48429,77.11879,50.758896,62.902744,57.98137,64.16604,
5418,424.2548585705421,2.50192,,,,142,817,[M+NH4]+,,2,5418;5415,406.2212,0,0,0,352.97678,404.58093,171.99716,0,0,0,
5535,187.07506827012242,2.5029066,,,,138,824,[M+H-H2O]+,,2,5512;5535,204.07875,806.2775,34.256996,0,0,0,0,0,0,0,
5474,496.2401350175949,2.5051973,,,,142,823,[M+NH4]+,,2,5471;5474,478.20608,0,0,0,1134.432,1037.5854,966.37317,0,0,0,
5471,501.1950698560234,2.5073159,,,,142,823,[M+Na]+,,2,5471;5474,478.20608,0,0,0,214.94308,496.7018,258.3865,0,0,0,
5488,409.18434424489135,2.5128207,,,,142,835,[M+Na]+,,2,5612;5488,386.19471,285.7254,358.54102,300.11737,53171.15,56741.367,50759.016,379.74463,342.48364,258.20273,
5509,595.2012303061796,2.5258799,,,,142,825,[M+K]+,,3,5525;5526;5509,556.23837,0,0,0,602.5342,726.2714,691.02423,0,0,0,
5511,551.2710881175412,2.525905,,,,142,826,[M+H]+,,2,5511;5529,550.2641,0,0,0,1709.3875,1784.2539,1739.5182,0,0,0,
5522,427.17301776665096,2.5279703,,,,142,828,[M+K]+,,3,5523;5522;5684,388.21017,0,0,0,3596.6587,3443.9321,2915.5576,0,0,0,
5523,406.24416011954366,2.5279787,,,,142,828,[M+NH4]+,,3,5522;5523;5684,388.21017,0,0,0,5618.5615,6047.5283,5310.4746,0,0,0,
5524,485.1432516092852,2.5279787,,,,142,827,[M+K]+,,2,5528;5524,446.17995,0,0,0,818.6011,648.22955,630.1579,0,0,0,
5525,574.2724992129661,2.5279787,,,,142,825,[M+NH4]+,,3,5525;5526;5509,556.23837,0,0,0,49728.375,50093.67,48724.57,0,0,0,
5526,579.2275749336278,2.5279787,,,,142,825,[M+Na]+,,3,5525;5526;5509,556.23837,0,0,0,5382.204,5629.6367,4981.805,0,0,0,
5514,280.11628986308386,2.530037,,,,138,830,[M+Na]+,,3,5513;5536;5514,257.12803,4344.9463,0,30.269447,26.199558,0,0,0,0,0,
5528,464.2136361918404,2.5300438,,,,142,827,[M+NH4]+,,2,5528;5524,446.17995,0,0,0,3592.825,3715.5498,3134.7393,0,0,0,
5529,568.2982162431541,2.5300438,,,,142,826,[M+NH4]+,,2,5511;5529,550.2641,0,0,0,1041.8602,984.48956,826.0402,0,0,0,
5536,296.09042635658756,2.5326831,,,,138,830,[M+K]+,,4,5513;5515;5536;5514,257.12803,442.4489,0,0,0,0,0,0,0,0,
5589,167.10722597851344,2.533319,,,,146,,,,,,,9156.497,2326.9473,2594.0952,4100.77,6063.4434,3878.8254,5788.174,3603.8826,1968.953,
5512,222.11296997785774,2.5360785,,,,138,824,[M+NH4]+,,2,5512;5535,204.07875,49672.55,6063.8667,9143.357,3384.8525,11330.307,12447.8955,2724.969,11445.59,5224.4766,
5513,258.1344477097611,2.536204,,,,138,830,[M+H]+,,4,5515;5513;5536;5514,257.12803,27021.668,465.5531,345.78088,266.89648,156.29306,78.86576,123.448975,174.42381,219.67598,
5575,252.12225841092484,2.53714,,,,146,836,[M+Na]+,,2,5575;5592,229.13235,542.87933,0,32.326115,32.21629,0,0,0,0,22.691036,
5549,517.2268438488112,2.5405266,,,,142,829,[M+Na]+,,2,5549;5557,494.23757,0,0,0,574.86145,643.5236,496.9594,0,0,0,
5555,234.07415178318715,2.5425932,,,,142,832,[M+Na]+,,3,5560;5555;5554,211.08462,0,0,0,836.80664,889.35736,819.9583,0,0,0,
5557,512.271346119405,2.5425932,,,,142,829,[M+NH4]+,,2,5549;5557,494.23757,0,0,0,3387.0535,3549.3728,3257.4526,0,0,0,
5605,189.13029580705435,2.5440853,,,,142,,,,,,,39.329575,0,0,17470.814,18230.389,17279.95,35.730354,31.185982,17.85424,
5684,411.19953740388286,2.5466263,,,,142,828,[M+Na]+,,3,5522;5523;5684,388.21017,0,0,0,10594.218,10418.16,9454.711,0,27.521526,0,
5554,212.0914684447987,2.5478733,,,,142,832,[M+H]+,,2,5555;5554,211.08462,30.85252,0,0,617.0589,772.3759,790.7055,26.768608,0,0,
5572,395.0745207045591,2.5509405,,,,142,833,[M+K]+,,2,5573;5572,356.11149,0,0,0,955.97046,1041.9521,1105.5024,0,0,0,
5573,379.1005019023583,2.5509584,,,,142,833,[M+Na]+,,3,5572;5573;5579,356.11149,0,0,0,2986.8079,3405.7642,3152.2007,0,0,0,
5579,374.1456436873842,2.5590408,,,,142,833,[M+NH4]+,,2,5573;5579,356.11149,0,0,0,2061.6296,2273.9858,2342.8828,0,27.697342,26.816536,
5600,240.10041573233352,2.5597277,,,,146,837,[M+K]+,,4,5593;5602;5590;5600,201.13768,39928.098,871.3143,1131.8444,0,0,0,0,0,0,
5622,225.14912111504134,2.564473,,,,142,,,,,,,209.04816,468.62784,322.1458,12231.916,12113.152,11481.986,396.6537,135.47305,274.596,
5612,404.22857262473013,2.5675743,,,,142,835,[M+NH4]+,,4,5627;5488;5629;5612,386.19471,0,0,0,10120.56,8975.699,8852.409,0,0,0,
5590,184.13384487353875,2.5690138,,,,146,837,[M+H-H2O]+,,3,5593;5590;5600,201.13768,2645.867,88.1497,238.44379,133.10883,287.5757,276.39832,93.81673,73.66231,49.55304,
5591,185.11778097617864,2.5690622,,,,146,,,,,,,19977.621,1641.2295,2238.0784,940.09,2471.7112,3340.1836,1111.418,1435.868,737.6915,
5618,442.2292557476849,2.569627,,,,142,838,[M+NH4]+,,2,5618;5630,424.19567,0,0,0,5198.082,5159.872,4665.0303,0,0,0,
5560,194.08143153571172,2.5703704,,,,142,832,[M+H-H2O]+,,2,5560;5555,211.08462,0,0,27.707653,2689.7817,3096.1145,2928.1963,25.57697,0,0,
5602,202.14436849770703,2.5716946,,,,146,837,[M+H]+,,3,5593;5602;5600,201.13768,66331.56,2832.7407,3616.5369,2007.1016,2871.885,5600.4917,1137.904,1513.1005,2208.5981,
5627,369.19124872578027,2.5737333,,,,142,835,[M+H-H2O]+,,3,5627;5612;5629,386.19471,0,0,0,2743.0222,2536.0283,2218.5146,0,0,0,
5629,425.1578224995055,2.5737333,,,,142,835,[M+K]+,,4,5628;5627;5612;5629,386.19471,0,0,0,21761.63,23617.51,20716.877,0,0,0,
5630,447.1851203259019,2.5737333,,,,142,838,[M+Na]+,,2,5618;5630,424.19567,0,0,0,790.66364,914.6736,680.2978,0,0,0,
5626,207.1383695269152,2.5740647,,,,142,,,,,,,135.37415,169.35439,166.05467,52103.637,51986.355,49604.832,161.46048,228.58437,383.26898,
5593,224.12845818585095,2.5782418,,,,146,837,[M+Na]+,,4,5593;5602;5590;5600,201.13768,137421.73,11373.702,15523.859,19317.236,18470.498,18450.74,13184.292,18056.512,15979.787,
5628,387.2017600869302,2.5788863,,,,142,835,[M+H]+,,2,5628;5629,386.19471,0,0,0,21782.66,23008.135,20667.41,0,20.970835,19.12112,
5515,302.10177072786905,2.5792751,,,,138,830,[M-H+2Na]+,,3,5513;5515;5536,257.12803,440.87112,0,0,44.794266,36.56037,26.246296,0,0,0,
5642,700.2838629601861,2.5798438,,,,142,839,[M+NH4]+,,3,5650;5642;5643,682.2494,0,0,0,3784.6196,3685.6396,3206.3467,0,0,0,
5643,705.238494532618,2.5798438,,,,142,839,[M+Na]+,,2,5642;5643,682.2494,0,0,0,1710.5183,1508.0485,1375.6154,0,0,0,
5650,721.2120403084486,2.5798624,,,,142,839,[M+K]+,,2,5650;5642,682.2494,0,0,0,523.7442,373.31912,282.61185,0,0,0,
5672,280.0943413815724,2.5803416,,,,134,842,[M+K]+,,2,5697;5672,241.1318,849.76886,26.298798,0,31.050825,0,0,0,0,0,
5704,168.1027665734328,2.5817935,,,,146,844,[M+H-H2O]+,,2,5705;5704,185.10689,2489.6912,90.545265,122.06784,82.53467,207.96902,270.42233,91.639885,97.96427,58.424126,
5655,485.1428292870615,2.5860243,,,,142,841,[M+K]+,,3,5667;5661;5655,446.17975,0,0,0,1272.5977,1157.42,1113.8373,0,0,0,
5656,574.2727006145091,2.5860243,,,,142,840,[M+NH4]+,,2,5657;5656,556.23931,0,0,0,24716.084,25941.012,23312.625,0,0,0,
5657,579.228955183827,2.5860243,,,,142,840,[M+Na]+,,2,5657;5656,556.23931,0,0,0,2523.1484,2596.324,2379.3264,0,0,0,
5592,212.12836508149078,2.586071,,,,146,836,[M+H-H2O]+,,2,5575;5592,229.13235,5141.619,209.65675,140.37814,61.412052,54.299232,87.97832,75.9397,33.858696,71.43959,
5661,469.1689688379504,2.5880861,,,,142,841,[M+Na]+,,3,5667;5661;5655,446.17975,0,0,0,4525.5845,4480.0864,4173.747,0,0,0,
5693,125.06043444201016,2.5891657,,,,146,846,[M+H]+,,2,5694;5693,124.05303,2276.9956,1672.408,1713.7527,1587.9983,1711.993,1930.5112,1778.4633,479.603,656.97076,
5696,186.11312921492305,2.590888,,,,146,844,[M+H]+,,2,5696;5705,185.10689,1968.6993,968.786,478.76276,523.35394,1061.7706,1318.7745,504.00745,268.15762,913.5665,
5667,464.21365626221285,2.5922015,,,,142,841,[M+NH4]+,,3,5667;5661;5655,446.17975,0,0,0,8530.98,9332.107,8320.629,0,0,0,
5675,219.1132819692949,2.5948684,,,,142,845,[M+H]+,,3,5680;5675;5683,218.10589,0,0,0,4712.003,5157.911,5123.503,0,0,0,
5679,202.08669961900128,2.5969312,,,,142,843,[M+H]+,,2,5675;5679,201.07944,0,0,0,4131.461,4462.2305,4611.994,0,0,0,
5680,257.0689193074001,2.596942,,,,142,845,[M+K]+,,3,5680;5675;5683,218.10589,0,0,0,2340.4822,2485.3274,2611.944,0,0,0,
5683,241.09512995450459,2.6019063,,,,142,845,[M+Na]+,,3,5680;5675;5683,218.10589,0,0,0,5929.362,6673.4243,6632.282,0,0,0,
5688,572.2357941494868,2.604016,,,,142,847,[M+NH4]+,,2,5689;5688,554.20133,0,0,0,2236.7927,2369.0522,1905.6295,0,0,0,
5689,577.1899102906187,2.6040876,,,,142,847,[M+Na]+,,2,5689;5688,554.20133,0,0,0,552.6904,525.8764,402.2246,0,0,0,
5694,142.08671714048427,2.6069956,,,,146,846,[M+NH4]+,,2,5694;5693,124.05303,2325.1084,287.31287,400.82507,226.33415,245.84132,430.00684,137.50406,182.23277,118.63795,
5697,264.1216366362643,2.6079266,,,,134,842,[M+Na]+,,2,5697;5672,241.1318,705.6988,0,0,0,0,0,0,0,0,
5728,355.1166189271081,2.6134236,,,,147,850,[M+K]+,,4,5726;5732;5727;5728,316.15374,29.78644,39.366096,26.284775,6423.088,6301.0044,5689.445,27.308086,32.58923,31.988789,
5705,208.0979685691265,2.6167674,,,,146,844,[M+Na]+,,3,5696;5705;5704,185.10689,1116.0316,56.556286,0,46.84094,43.674057,0,0,0,35.771126,
