"Feature","mz","rt","Orbi_P_E2_EXBLANKA","Orbi_P_E2_EXBLANKB","Orbi_P_E2_EXBLANKC","Orbi_P_E2_Wasteblank4","Orbi_P_E2_Wasteblank5","Orbi_P_E2_Wasteblank6","Orbi_P_E2_WS03A","Orbi_P_E2_WS03B","Orbi_P_E2_WS03C"
"8427",485.33923,8.234,59986,0,0,0,0,0,22636,24336,17949
"8428",485.3566,8.595,110764,130608,126392,118495,115580,124099,148424,142380,145540
"8429",485.35748,8.731,987801,321178,325720,244821,270576,251135,296291,327475,260668
"8430",485.36008,6.713,440411,0,0,0,1417,0,0,0,0
"8431",485.36041,6.628,293187,0,0,0,0,0,0,0,0
"8432",485.36047,6.961,336185,0,0,0,0,0,0,0,0
"8433",485.36176,6.566,116585,1893,0,0,0,0,0,0,0
"8434",485.362,7.122,270840,0,0,0,0,0,0,0,0
"8435",485.36496,11.559,250387,2612,3657,1710,2515,2186,1740,1347,1938
"8436",486.28485,3.783,0,0,0,0,0,0,121427,109601,92384
"8437",486.28604,4.178,0,0,0,0,0,0,2539826,2697051,2452470
"8438",486.28604,5.223,0,0,0,0,0,0,269606,332737,281424
"8439",486.2861,4.446,0,0,0,0,0,0,180305,182996,144792
"8440",486.28613,6.035,23748,22914,62514,31298,32546,19402,1738954,1920049,1740775
"8441",486.28616,4.722,0,0,0,0,0,0,723053,844159,705254
"8442",486.28616,5.449,0,0,0,0,0,0,601673,640021,589475
"8443",486.28625,7.191,0,0,0,0,0,0,606461,590153,533127
"8444",486.28625,5.753,0,0,0,0,0,0,584714,670435,481922
"8445",486.28629,6.971,0,0,0,0,0,0,422425,387352,388826
"8446",486.31927,3.223,73181,1399,5721,0,0,0,0,0,0
"8447",486.32202,6.656,0,0,0,0,0,0,1143931,906626,868988
"8448",486.3226,6.122,0,0,0,0,0,0,342570,412022,335201
"8449",486.3367,9.724,266510,0,0,0,2592,2688,2442,7323,6379
"8450",486.34381,5.57,0,0,0,0,0,0,72405,63202,54023
"8451",486.34399,9.343,241422,40590,35265,40372,38081,35411,51188,41854,60709
"8452",486.3548,10.24,7727874,139059,151513,0,0,0,123406,253138,158784
"8453",486.38007,7.636,11888,59519,56781,0,0,0,0,0,0
"8454",486.38046,10.038,2838090,25375,33128,0,0,0,55499,90921,64966
"8455",486.86807,11.647,695288,935140,761921,695131,784938,819063,700424,1060889,875192
"8456",487.08588,3.091,0,0,0,0,0,0,573190,579664,564129
"8457",487.19293,2.41,0,0,0,0,0,0,187837,197012,173778
"8458",487.22375,4.866,163969,160589,175851,135847,162228,153330,172318,197673,266300
"8459",487.23276,10.49,161669,329761,239927,244894,223993,276757,377038,473518,388546
"8460",487.23407,11.072,74187,89654,73161,87326,96234,81643,81188,63088,72875
"8461",487.24631,6.001,66016,57694,64478,61869,66015,52990,63973,54816,59191
"8462",487.26785,4.722,0,3911,0,0,0,0,984433,1082957,999370
"8463",487.2688,5.705,0,0,0,0,0,0,38151,42909,42737
"8464",487.26886,4.461,0,0,0,0,0,0,437673,536105,455247
"8465",487.26978,3.779,0,0,0,0,0,0,1497222,1541676,1447504
"8466",487.34457,8.901,988782,29564,15841,0,0,0,7892,13914,21953
"8467",488.15204,3.2,0,0,0,0,0,0,33359,32995,28007
"8468",488.18466,5.947,0,0,0,0,0,0,49639,50923,82283
"8469",488.20651,5.96,0,0,0,0,0,0,187824,304880,304538
"8470",488.22659,11.662,102067,37812,119639,87515,120211,59644,123113,57895,201497
"8471",488.2272,5.966,0,0,0,0,0,0,951164,1084042,1022764
"8472",488.22742,5.776,3517,0,0,0,0,0,107902,113590,119023
"8473",488.22806,5.267,6973,17099,16174,2609,12784,14479,271914,299789,264756
"8474",488.23984,2.253,0,0,0,0,0,0,305422,218109,554517
"8475",488.26819,4.173,0,0,0,0,0,0,267891,282925,253940
"8476",488.29886,4.267,0,0,0,0,0,0,104011,109155,90199
"8477",488.30118,5.264,0,0,0,0,0,0,44041052,48481392,41189188
"8478",488.30133,4.402,0,0,0,0,0,0,278049,298035,260538
"8479",488.30148,5.964,0,0,0,0,0,0,149000880,172078608,155985584
"8480",488.30151,4.851,0,0,0,0,0,0,1227339,1430660,1220060
"8481",488.30151,6.38,0,0,0,0,0,0,531072,545949,328001
"8482",488.30157,5.437,0,0,0,0,0,0,779692,828855,736450
"8483",488.30161,5.574,0,0,0,0,0,0,7894320,8522886,7375648
"8484",488.3017,5.775,0,0,0,0,0,0,20234474,21980586,20158308
"8485",488.30176,3.559,5409,1447,3688,2027,1895,3719,153002,165242,162499
"8486",488.30185,4.983,0,0,0,0,0,0,757153,837321,761052
"8487",488.30212,6.854,0,0,0,0,0,0,166432,173283,169296
"8488",488.35956,8.055,351684,339967,348443,327206,333638,350584,340595,333581,376802
"8489",488.37463,5.264,0,0,0,0,0,0,210547,275396,235272
"8490",488.37503,5.775,0,0,0,0,0,0,106139,132866,116797
"8491",488.37567,5.964,0,0,0,0,0,0,837149,1062522,980176
"8492",488.39325,10.274,239776,190362,147052,184705,209114,68955,73998,265491,239860
"8493",488.78958,0.472,0,0,0,0,0,0,59402,109120,115734
"8494",488.83371,10.24,125065,0,0,0,0,0,0,0,0
"8495",488.87378,0.468,297777,226140,317930,196743,248231,221235,77725,83434,41717
"8496",489.17258,2.346,0,0,0,0,0,0,126968,136798,126874
"8497",489.19315,0.548,0,0,0,0,0,0,3290753,4137456,3494536
"8498",489.22803,9.03,2299335,2480194,2392160,2322252,2397044,2288254,2749374,2126308,2506696
"8499",489.23163,3.743,0,0,0,0,0,0,124573,114462,101368
"8500",489.28381,3.737,0,0,0,1898,2063,0,157579,99439,101851
"8501",489.28485,4.406,0,0,0,0,0,0,3857234,4062419,4104644
"8502",489.28555,4.494,1906,0,0,0,0,0,1082944,1236314,1142630
"8503",489.28595,4.577,1906,0,1525,0,0,0,369473,389389,347125
"8504",489.29758,3.268,232217,225048,223547,207741,218497,225304,240839,255768,250979
"8505",489.31619,3.679,384496,355649,361489,344930,336125,348010,362968,315655,344047
"8506",489.36774,7.27,190041,0,0,0,0,0,0,0,0
"8507",489.36789,8.335,2036880,120819,108283,0,0,0,0,0,2646
"8508",489.36804,8.284,1540980,51013,43815,0,0,0,0,0,2646
"8509",489.82169,0.472,7034,4943,9482,2218,3330,20603,23616,51783,81119
"8510",489.83453,11.657,263614,142407,159226,131922,94690,98355,189644,93929,166653
"8511",489.84418,0.469,8102,65759,39029,60213,28199,73658,0,1935,0
"8512",490.06689,2.237,0,0,0,0,0,0,67861,56877,46379
"8513",490.06784,1.848,0,0,0,0,0,0,255865,311445,303303
"8514",490.17667,0.55,0,0,0,0,0,0,5008376,5663604,5077618
"8515",490.19296,2.92,0,0,0,0,0,0,25186,42731,30731
"8516",490.22949,2.846,0,0,0,0,0,0,1301954,1281465,1173384
"8517",490.22977,3.013,0,1490,0,0,0,0,158630,165664,143129
"8518",490.26431,3.609,0,1401,0,0,0,0,97171,87058,92134
"8519",490.28711,2.8,496918,437456,387776,403995,408400,403921,449266,435722,493031
"8520",490.31757,5.122,87480,0,2004,0,0,0,364706,407795,370300
"8521",490.32413,3.01,78499,36146,34686,34265,29671,27811,21412,5762,6420
"8522",490.34586,11.434,130861,36955,44971,37880,40392,37314,43208,23744,32273
"8523",490.37491,10.373,119080,94428,86603,99265,99422,90233,119162,153413,142453
"8524",490.37543,10.763,177859,121832,105884,125530,112776,133848,191122,147949,120826
"8525",490.37552,10.64,184623,169269,183091,150423,164830,125359,169728,191239,116257
"8526",490.38516,11.432,517444,166300,315948,203572,337673,215072,68500,263138,87247
"8527",490.91489,0.463,0,0,0,0,0,0,42740,43744,15637
"8528",491.17682,2.198,0,0,0,0,0,0,89567,88914,33955
"8529",491.2175,6.115,0,0,0,0,0,0,150496,151760,118235
"8530",491.21829,6.475,0,0,0,0,0,0,59604,74225,55748
"8531",491.22012,7.035,0,0,0,0,0,0,1560320,1419969,1268800
"8532",491.22031,6.686,0,0,0,0,0,0,723516,688061,565639
"8533",491.24014,4.569,0,0,0,0,0,0,71559,87764,73969
"8534",491.24109,5.761,0,0,0,0,0,0,396208,442783,393980
"8535",491.24112,4.827,0,0,0,0,0,0,207318,214619,179919
"8536",491.24127,5.351,0,0,0,0,0,0,282203,352235,282695
"8537",491.24146,5.221,0,0,0,0,0,0,520450,603882,547954
"8538",491.24149,6.969,0,0,0,0,0,0,539299,483827,461443
"8539",491.24255,6.069,0,0,0,0,0,0,330607,358296,326769
"8540",491.2435,7.2,0,0,0,0,0,0,178659,171148,176815
"8541",491.30984,6.77,1042196,1052536,943947,1028521,985949,1006537,1141663,1144512,1051586
"8542",491.31024,6.668,394952,307779,347505,286878,308950,336051,347066,370960,336097
"8543",491.32629,8.006,150538,0,0,0,0,0,0,0,0
"8544",491.36279,9.225,169353,62424,78562,3247,3323,2480,2943,8605,3507
"8545",491.37466,10.76,2351385,2132764,2387457,2185213,2266587,1930236,2454824,2141615,1937980
"8546",491.38266,7.153,271067,30871,53012,0,0,0,0,0,0
"8547",491.38297,7.021,393002,48889,62165,0,0,0,0,0,0
"8548",491.38321,7.228,545195,73758,101961,0,0,0,0,0,0
"8549",491.83252,11.657,0,99426,215396,83642,115799,47843,0,49505,33370
"8550",492.12695,0.533,0,0,0,0,0,0,64641,16643,72497
"8551",492.17203,1.589,0,0,0,0,0,0,120139,141439,126213
"8552",492.17776,4.35,0,0,0,0,0,0,684222,778260,726982
"8553",492.20233,4.552,0,0,0,0,0,0,51588,51224,50209
"8554",492.20807,2.299,0,0,0,0,0,0,151806,189543,150712
"8555",492.20859,2.547,0,0,0,0,0,0,84341,105979,100216
"8556",492.21155,3.603,0,0,0,0,0,0,39312,44307,31414
"8557",492.24487,5.4,0,0,0,0,0,0,112489,91205,72789
"8558",492.30301,2.604,115833,122236,125101,119391,115640,101183,131148,112176,132500
"8559",492.31851,4.948,88771,0,0,0,0,0,0,0,0
"8560",492.36493,9.1,857535,309476,329048,136914,282424,306270,365896,368664,226141
"8561",492.88547,0.47,1047643,732370,1009347,613530,876486,748993,307100,323147,215882
"8562",492.88586,11.643,854906,928714,1056472,842887,678626,810500,1028635,949196,915548
"8563",493.12103,11.643,139066,237140,143802,256108,169930,174341,106560,238545,317292
"8564",493.18195,5.263,0,0,0,0,0,0,293082,298175,277512
"8565",493.19879,5.267,0,0,0,0,0,0,0,81191,178015
"8566",493.23248,6.224,0,0,0,0,0,0,240016,269224,195068
"8567",493.23392,6.523,0,2423,0,0,0,1871,375104,404687,356910
"8568",493.23462,6.125,0,0,0,0,1750,0,977508,1104882,952135
"8569",493.23563,6.774,0,0,0,0,0,0,1512378,1333080,1194927
"8570",493.23593,6.668,0,0,0,0,0,0,2425322,2432329,2082159
"8571",493.23599,6.828,0,0,0,0,0,0,1225530,1195670,1103457
"8572",493.23602,6.971,0,0,0,0,0,0,888967,808472,752444
"8573",493.2374,7.072,0,0,0,0,0,0,92608,91617,88274
"8574",493.25635,5.264,0,0,0,0,0,0,52293752,54824096,51313472
"8575",493.25647,4.888,0,0,0,0,0,0,985424,1136614,1019100
"8576",493.2565,4.39,0,1299,0,0,0,0,326849,358439,324025
"8577",493.2565,5.962,0,0,0,0,0,0,30418296,34358224,31534402
"8578",493.25674,5.572,0,0,0,0,0,0,12693338,13798947,11985376
"8579",493.25699,5.775,0,0,0,0,0,0,3645211,4093095,3550282
"8580",493.25705,5.447,0,0,0,0,0,0,1063651,1186879,1072773
"8581",493.25732,4.751,0,0,0,0,0,0,2375870,2601144,2182900
"8582",493.32587,6.548,68956,0,0,0,0,0,0,0,0
"8583",493.32611,6.33,89235,0,0,0,0,0,0,0,0
"8584",493.32666,6.231,137644,0,0,0,0,0,0,0,0
"8585",493.32681,6.417,153040,0,0,0,0,0,0,0,0
"8586",493.34448,10.135,248191,0,0,0,0,3084,3849,4448,7551
"8587",493.35013,10.26,60558,48794,93688,46932,75690,63602,112040,87933,32388
"8588",493.35397,7.717,138567,2231,10508,0,0,2065,7614,3724,2004
"8589",493.36246,10.66,3111146,66622,71245,3944,4688,2028,64636,86559,47332
"8590",493.85239,10.763,43090,43435,35703,30106,30809,30866,39246,37769,25138
"8591",494.22562,4.128,40664,46728,48022,51157,52895,53226,56460,60996,67516
"8592",494.23935,3.24,0,0,0,0,0,0,67748,62431,44772
"8593",494.35217,9.332,2484658,59761,59046,0,0,0,38342,49000,38290
"8594",494.40546,10.332,76684,56688,70375,78325,65967,63120,52422,100737,74628
"8595",494.81009,0.474,1682,0,0,0,0,1581,1232703,1566003,1642512
"8596",495.1116,1.991,0,0,0,0,0,0,155860,168095,152760
"8597",495.18469,2.843,0,0,0,0,0,0,294411,280601,245200
"8598",495.22141,3.606,0,0,0,0,0,1575,127418,115469,112584
"8599",495.27271,5.129,0,0,0,0,0,0,247774,281457,230587
"8600",495.27521,6.301,0,0,0,0,0,0,771964,858436,690051
"8601",495.3288,10.765,155458,190003,162424,166852,172369,166196,212748,135067,128279
"8602",495.3298,10.357,131176,118957,119751,121791,119627,112391,187515,197338,151849
"8603",495.33115,10.641,232973,202244,220560,249322,258303,184007,195030,234929,176425
"8604",495.3808,7.901,139717,0,0,0,0,0,0,0,0
"8605",495.39252,4.904,85669,13337,15854,0,0,0,0,0,0
"8606",495.41696,9.009,89152,0,0,0,0,0,0,0,0
"8607",495.48981,8.742,119754,0,0,0,0,0,0,0,0
"8608",495.8667,4.786,75692,11485,11078,0,0,0,0,0,0
"8609",496.18311,2.983,0,0,0,0,0,0,52849,47560,41500
"8610",496.24045,2.501,0,0,0,0,0,0,68728,65826,58093
"8611",496.3067,8.275,245541,246387,250953,236175,219084,250851,253699,238986,259579
"8612",496.33893,9.387,68533,0,0,0,0,0,0,3983,3977
"8613",496.341,7.648,0,0,3560,1415,0,1622,2460378,2493224,2282035
"8614",496.34149,7.459,0,0,0,0,0,0,354426,361719,348841
"8615",496.38565,6.89,249530,211432,208974,229912,220344,191780,248846,206151,236982
"8616",496.38739,9.269,194617,74627,155097,105058,79862,69335,102104,62859,65869
"8617",496.42148,9.821,2596299,1846174,1856796,1479957,1102543,1738497,1482399,1951456,1841904
"8618",496.42151,10.011,1963724,1390880,2544250,2458984,1675093,2622223,1776356,2281814,3894507
"8619",496.42154,9.886,1567601,2127576,2316568,2376696,2187835,2476860,2048681,2466325,2731244
"8620",497.06583,9.094,340105,618330,563060,392826,203686,196406,582934,253540,505073
"8621",497.14719,0.534,0,0,0,0,0,0,46274,122348,115850
"8622",497.16397,2.324,0,0,0,0,0,0,146651,277773,261638
"8623",497.16452,2.136,0,0,0,0,0,0,52120,96753,95610
"8624",497.2001,4.86,0,0,0,0,0,0,4468497,5266807,4738665
"8625",497.20099,4.717,0,0,0,0,0,0,73207,72034,64679
"8626",497.29053,7.216,0,0,0,0,0,0,446278,415539,374203
"8627",497.29086,7.779,0,0,0,0,0,0,75133,67604,67616
"8628",497.29099,7.559,0,0,0,0,0,0,1285189,1221451,1073592
"8629",497.2915,6.779,0,0,0,0,0,0,110399,108026,91635
"8630",497.39471,7.656,98609,0,1927,0,0,0,0,0,0
"8631",497.39584,7.602,115896,0,1927,0,0,0,0,0,0
"8632",497.39606,8.407,218224,4378,3635,2315,0,2713,3028,0,2755
"8633",497.86606,0.465,312920,244825,315182,214706,278255,255002,25231,24828,20009
"8634",498.14941,0.579,0,0,0,0,0,0,84627,74268,95817
"8635",498.17435,2.983,0,0,0,0,0,0,399019,224805,204652
"8636",498.1745,3.153,0,0,0,0,0,0,197336,206196,174795
"8637",498.23151,2.897,0,0,0,0,0,0,67096,72826,33773
"8638",498.25577,2.172,0,0,0,0,0,0,43771,30373,37503
"8639",498.32199,7.033,0,0,0,0,0,0,194400,190705,151536
"8640",498.36542,5.736,90441,115441,105131,122590,80595,138011,107492,142684,86173
"8641",498.36618,2.893,104613,3999,1490,0,0,0,0,0,0
"8642",498.4007,8.077,95507,158061,130409,171648,121800,181592,221899,213760,168822
"8643",498.40146,8.302,392943,140654,124003,104005,104120,149973,73684,95179,119494
"8644",498.40179,8.431,2053413,449839,497938,393764,415732,476464,508983,460998,448328
"8645",498.46515,9.218,71972,22250,21209,0,0,0,0,0,0
"8646",498.82349,11.655,486516,425641,600281,329864,515452,511610,427795,434564,455280
"8647",498.90247,0.468,10187527,4970592,9286735,3898702,7338680,5229548,1571411,1152223,525272
"8648",498.97784,0.468,17498,0,39553,0,25532,0,0,0,0
"8649",499.11441,0.591,0,0,0,0,0,0,81406,77745,35728
"8650",499.12146,2.024,0,0,0,0,0,0,40353,49520,46911
"8651",499.12238,2.228,0,0,0,0,0,0,77922,41681,18218
"8652",499.13712,6.596,46638,105996,92417,123569,107776,122247,142465,128800,130397
"8653",499.20154,0.81,0,0,0,0,0,0,70337,71495,70229
"8654",499.21521,4.447,0,0,0,0,0,0,46455,57302,57014
"8655",499.21564,4.762,0,0,0,0,0,0,80183,86041,79765
"8656",499.21567,5.328,0,0,0,0,0,0,242859,280162,255469
"8657",499.31512,9.724,145179,193747,130276,80956,65724,59449,52320,100504,173098
"8658",499.31537,8.089,2960460,3030865,2948100,2706469,2938751,2706854,3087759,3202696,3055667
"8659",499.31577,11.593,98095,77183,132491,128652,75892,121891,106385,37560,91751
"8660",499.35098,3.185,123104,14076,11833,0,0,0,0,0,0
"8661",499.35461,9.104,73150,3130,2725,0,0,0,0,0,3337
"8662",499.37219,9.736,68938,99919,92319,83952,65568,85924,94943,89401,103441
"8663",499.37292,9.538,326245,65437,36298,34556,19177,54503,35693,61897,53445
"8664",499.37531,7.594,239394,0,0,0,0,0,0,0,0
"8665",499.37534,7.41,1103216,20640,25485,0,0,0,0,0,0
"8666",499.37537,7.264,1739627,38783,33143,0,0,0,0,0,0
"8667",499.37576,6.949,1020285,9145,2755,0,0,0,0,0,0
"8668",499.37576,7.033,2079170,36512,29606,0,0,0,0,0,0
"8669",499.37604,6.881,368777,9145,2755,0,0,0,0,0,0
"8670",500.23996,2.4,0,0,0,0,0,0,75417,72545,30124
"8671",500.30179,6.074,0,0,0,0,0,0,57946,64121,52583
"8672",500.33633,8.766,56985,62407,52891,60554,49407,51489,51385,58128,68406
"8673",500.33768,6.795,0,0,0,0,0,0,89235,102432,82504
"8674",500.33792,6.654,0,0,0,0,0,0,735583,702768,563641
"8675",500.33795,6.97,0,0,0,0,0,0,85858,78508,62447
"8676",500.33807,6.125,0,0,0,0,0,0,261867,256094,205644
"8677",500.35876,9.917,175137,0,0,0,0,3210,2711,0,3295
"8678",500.36169,8.2,629954,36927,13023,4157,9004,12859,19321,4017,15578
"8679",500.37024,11.074,1124209,9759,10101,0,1873,0,16296,4549,8717
"8680",500.38043,5.509,760164,642358,713430,660132,662711,662653,750916,705387,757516
"8681",500.38129,6.754,191355,58546,44205,60918,56034,52736,58119,57915,46803
"8682",500.39624,10.44,4268534,41838,56009,0,0,0,89996,183377,63203
"8683",501.03043,0.653,0,0,0,0,0,0,61046,74021,45058
"8684",501.08783,9.336,70083,71980,74012,77803,61573,69126,70257,60211,71590
"8685",501.13602,1.819,0,0,0,0,0,0,50151,36138,31875
"8686",501.19479,2.501,0,0,0,0,0,0,24419,30039,26331
"8687",501.19589,2.282,0,0,0,0,0,0,84723,88987,66788
"8688",501.28586,4.309,0,0,0,0,0,0,631389,557340,247368
"8689",501.34155,9.255,98147,0,0,0,0,0,0,0,0
"8690",501.36002,9.766,6618496,179791,185006,0,0,0,102446,211658,133644
"8691",502.15448,0.538,0,0,0,0,0,0,218630,215171,282435
"8692",502.22992,1.867,0,0,0,0,0,0,123027,146352,113811
"8693",502.28027,3.984,0,0,0,0,0,0,37122,43084,34345
"8694",502.28027,4.061,0,0,0,0,0,0,27090,36811,24380
"8695",502.28134,4.854,0,0,0,0,0,0,88834,118430,95613
"8696",502.31677,5.262,0,0,0,0,0,0,4170520,4442098,3668116
"8697",502.31689,5.773,0,0,0,0,0,0,748075,765967,655979
"8698",502.31689,5.964,0,0,0,0,0,0,7452815,8353172,7609393
"8699",502.31714,5.57,0,0,0,0,0,0,1355410,1349908,1151820
"8700",502.31787,7.168,0,0,0,0,0,0,244888,196500,90983
"8701",502.3179,4.752,0,0,0,0,0,0,50964,55258,48764
"8702",502.34891,8.411,263168,156315,141131,129054,147640,148646,128489,146503,157314
"8703",502.37527,8.651,1228799,1310614,1318161,1131594,1180584,1177063,1621861,1159374,1152344
"8704",502.37527,8.769,119269,243651,409801,498914,278235,437182,174895,441359,302865
"8705",502.37561,9.017,859246,156280,139952,91020,142153,78300,142385,162493,168102
"8706",502.41248,11.072,184862,163875,157352,162045,130666,176580,178344,135310,140296
"8707",502.83765,11.713,18571,13708,37138,17567,6637,21628,12359,18750,4342
"8708",502.84076,11.645,253298,162853,160120,80761,118727,185740,86256,232776,333297
"8709",503.0589,3.089,0,0,0,0,0,0,38676,45542,42701
"8710",503.19205,3.36,0,0,0,0,0,0,51626,57834,48924
"8711",503.20966,3.606,0,0,0,0,0,0,51301,56209,52821
"8712",503.21094,2.17,0,0,0,0,0,0,105216,102882,81199
"8713",503.24768,4.153,0,0,0,0,0,0,31293,45729,40531
"8714",503.26303,4.064,0,0,0,0,0,0,75188,80900,77167
"8715",503.3013,5.383,0,0,0,1955,0,0,3978897,3344575,1619819
"8716",504.19214,0.556,0,0,0,0,0,0,1305223,1400619,1332057
"8717",504.2196,2.412,0,0,0,0,0,0,151140,158446,136676
"8718",504.26636,2.834,122427,144376,131963,123669,124492,130683,125049,116113,134956
"8719",504.29633,5.215,0,0,0,0,0,0,769910,788177,706100
"8720",504.29642,4.192,0,0,0,0,0,0,614464,656648,533197
"8721",504.29663,4.722,0,0,0,0,0,0,733610,805538,724779
"8722",504.29672,4.915,0,0,0,0,0,0,630486,712644,629340
"8723",504.29675,5.708,0,0,0,0,0,0,1276873,1325537,1298794
"8724",504.29678,4.542,0,0,0,0,0,0,1264789,1463459,1271597
"8725",504.29684,3.779,0,0,0,0,0,0,616771,623264,578021
"8726",504.29688,5.015,0,0,0,0,0,0,644255,735492,584940
"8727",504.30328,3.231,82848,78340,86996,82194,94290,93235,94121,80185,88225
"8728",504.3176,3.971,197735,188553,185272,187828,182101,192098,195969,198871,240029
"8729",504.3183,6.616,3268,1726,3852,1294,2511,5960,278891,319894,289733
"8730",504.32144,4.092,279446,298397,295255,275068,259431,277569,256674,278439,274970
"8731",504.32175,10.616,281150,453577,585859,467907,396750,422385,610232,618279,265163
"8732",504.32309,11.072,147274,177498,117857,160091,135279,155741,149897,112075,168085
"8733",504.33337,7.092,0,0,0,0,0,0,84459,66772,29369
"8734",504.5145,11.577,0,0,24783,0,0,0,50879,81357,240786
"8735",504.51477,11.318,0,0,10659,0,0,0,518568,551153,268377
"8736",504.5148,11.394,0,0,1681,0,0,0,1025053,551153,262686
"8737",504.51498,10.177,0,0,0,0,0,0,123803,28583,316635
"8738",504.8407,11.646,671760,424527,543357,572969,507156,475807,583926,556969,647358
"8739",504.84827,0.468,0,0,0,0,0,0,167922,117130,68988
"8740",505.20831,3.739,0,0,0,0,0,0,31328,21580,19879
"8741",505.26254,5.322,0,0,0,0,0,0,186725,197081,202689
"8742",505.31995,5.173,86523,79094,84649,76391,75416,74793,54812,68150,81808
"8743",505.34192,8.326,337087,6189,0,0,0,0,0,0,0
"8744",505.35196,10.438,113124,0,0,3059,0,0,2456,0,2372
"8745",505.36243,7.03,383461,69196,10111,5752,1997,7167,4953,0,5525
"8746",505.3627,6.56,231754,0,0,0,0,0,0,0,0
"8747",505.3909,8.476,601961,491591,708036,1293488,906345,2748546,538533,1841268,384811
"8748",505.4118,9.991,334014,254740,332415,322604,286081,354598,236301,389186,471309
"8749",506.18826,1.801,0,0,0,0,0,0,147266,128999,130945
"8750",506.20309,7.308,317888,275217,304336,270093,306127,311521,333854,318625,316153
"8751",506.20361,3.196,0,0,0,0,0,0,45463,54906,51001
"8752",506.25015,2.264,0,0,0,0,0,0,110563,119036,121861
"8753",506.25482,9.03,3195270,3408134,3226036,3112251,3204806,3085105,3554198,2711292,3236626
"8754",506.30075,3.07,206427,214491,200998,189753,193896,196112,196464,211995,216102
"8755",506.31165,4.86,0,0,0,0,0,0,344718,405959,306515
"8756",506.31226,4.406,0,0,0,0,0,0,977032,1112976,1034581
"8757",506.31235,4.929,0,0,0,1504,0,0,261526,304566,275447
